RAJ2000 DEJ2000 VEL
84.19408236533118 -6.388900131856633 8731.0435817095
84.19385847331188 -6.388455790666533 8731.0435817095
84.19352284405028 -6.388122628847297 8731.0435817095
84.19329895290268 -6.387678287497638 8731.0435817095
84.19296325535619 -6.3872340087179955 8731.0435817095
84.19273936513356 -6.386789667217292 8731.0435817095
84.19240373778308 -6.386456504835284 8731.0435817095
84.19217984843178 -6.386012163174853 8731.0435817095
84.19184422199832 -6.385679000508141 8731.0435817095
84.19162040240712 -6.385345775325104 8731.0435817095
84.19128477681403 -6.385012612367211 8731.0435817095
84.19106088915137 -6.384568270378507 8731.0435817095
84.19072526447495 -6.384235107135806 8731.0435817095
84.19050137768309 -6.383790764987153 8731.0435817095
84.19016575392314 -6.383457601459573 8731.0435817095
84.18994193650248 -6.383124375745334 8731.0435817095
84.18960638200782 -6.382902328516681 8731.0435817095
84.18938256522345 -6.382569102614606 8731.0435817095
84.18915874874575 -6.382235876643798 8731.0435817095
84.18893493257464 -6.38190265060419 8731.0435817095
84.18871111671011 -6.381569424495827 8731.0435817095
84.18848730115216 -6.381236198318695 8731.0435817095
84.18826348590076 -6.380902972072778 8731.0435817095
84.18792786565211 -6.380569807392388 8731.0435817095
84.1877039831047 -6.38012546442568 8731.0435817095
84.18736836377164 -6.379792299460149 8731.0435817095
84.18714448209394 -6.379347956333024 8731.0435817095
84.18692060082803 -6.378903613151882 8731.0435817095
84.18669678772162 -6.378570386424092 8731.0435817095
84.18647297492153 -6.378237159627391 8731.0435817095
84.1863608994646 -6.37779275496258 8731.0435817095
84.18613708725417 -6.377459528078403 8731.0435817095
84.18591327534996 -6.3771263011253145 8731.0435817095
84.18580120067398 -6.376681896435135 8731.0435817095
84.18557738935927 -6.376348669394467 8731.0435817095
84.18535357835073 -6.376015442284846 8731.0435817095
84.18524150445545 -6.375571037569167 8731.0435817095
84.18501769403623 -6.375237810371872 8731.0435817095
84.1847938839231 -6.374904583105605 8731.0435817095
84.18457000687195 -6.374460239338935 8731.0435817095
84.18434613023211 -6.3740158955179815 8731.0435817095
84.18401051738005 -6.373682728922061 8731.0435817095
84.1837866416086 -6.3732383849400485 8731.0435817095
84.18361880207132 -6.373016243319841 8731.0435817095
