RAJ2000 DEJ2000 VEL
83.7962421967356 -4.9970584338918895 11151.353736246501
83.79601908667263 -4.997391770359069 11151.353736246501
83.79568445443886 -4.997613968929913 11151.353736246501
83.79546134389562 -4.997947305131927 11151.353736246501
83.79512671118158 -4.998169503343406 11151.353736246501
83.79490360015795 -4.998502839280274 11151.353736246501
83.79456895345416 -4.998836159469535 11151.353736246501
83.79423429283706 -4.9992806017589215 11151.353736246501
83.79378810979985 -4.999613905703652 11151.353736246501
83.79345344824073 -5.000058347447118 11151.353736246501
83.79300726426143 -5.0003916507140325 11151.353736246501
83.79267261559663 -5.000724969629633 11151.353736246501
83.79233798047964 -5.000947166044576 11151.353736246501
83.7920033311801 -5.001280484519888 11151.353736246501
83.79155715963188 -5.001502664285864 11151.353736246501
83.79122250963972 -5.0018359822551925 10931.325540379501
83.79077633743613 -5.002058161377103 10931.325540379501
83.79033016492339 -5.002280340136229 10931.325540379501
83.78999552818804 -5.002502535085196 10931.325540379501
83.7896608912214 -5.002724729824765 10931.325540379501
83.78921471785924 -5.002946907670799 10931.325540379501
83.78876854418779 -5.003169085154071 10931.325540379501
83.78843389188569 -5.00350240134269 10931.325540379501
83.78798771755824 -5.00372457818192 10931.325540379501
83.78754154292133 -5.003946754658394 10931.325540379501
83.7872069043535 -5.004168947872539 10931.325540379501
83.78687226555414 -5.004391140877271 10931.325540379501
83.78642609006701 -5.004613316440753 10931.325540379501
83.78597991427027 -5.004835491641454 10931.325540379501
83.7856452596562 -5.005168806049614 10931.325540379501
83.78519908320285 -5.0053909806063785 10931.325540379501
83.78475290643973 -5.005613154800372 10931.325540379501
83.7844182660377 -5.005835346279858 10931.325540379501
83.78408362540395 -5.006057537549951 10931.325540379501
83.78363746317653 -5.006168588698414 10931.325540379501
83.78330282209788 -5.006390779490159 10931.325540379501
83.78296818078744 -5.006612970072513 10931.325540379501
83.78252201797636 -5.006724020329339 10931.325540379501
83.78218737622086 -5.006946210433338 10931.325540379501
83.78185273423348 -5.007168400328001 10931.325540379501
83.78140657083853 -5.007279449693211 10931.325540379501
83.78107192840594 -5.007501639109481 10931.325540379501
83.78073728574138 -5.007723828316466 10931.325540379501
83.78029112176229 -5.007834876790033 10931.325540379501
83.77984495762564 -5.0079459249100085 10931.325540379501
83.77951031430231 -5.008168113369644 10931.325540379501
83.77906414979466 -5.008279160866999 10931.325540379501
83.7785064317391 -5.008501311295058 10931.325540379501
83.77817178766016 -5.008723498935552 11151.353736246501
83.77772558972697 -5.009056789482496 10931.325540379501
