RAJ2000 DEJ2000 VEL
84.1565646706829 -6.274915266673692 8290.9871899755
84.15622938443144 -6.275026547671109 8290.9871899755
84.15578231587415 -6.2751378837918095 8290.9871899755
84.15533524714382 -6.275249219563052 8290.9871899755
84.15488817824043 -6.2753605549848235 8290.9871899755
84.15444110916393 -6.275471890057125 8290.9871899755
84.15399403991431 -6.275583224779951 8290.9871899755
84.1535469704915 -6.275694559153305 8290.9871899755
84.15309990089553 -6.275805893177194 8290.9871899755
84.15254098945334 -6.275806166808901 8290.9871899755
84.15198207803678 -6.275806439891719 8290.9871899755
84.15153500807011 -6.2759177726879996 8290.9871899755
84.15108793793009 -6.276029105134781 8290.9871899755
84.15064086761673 -6.276140437232106 8290.9871899755
84.15019379712997 -6.276251768979956 8290.9871899755
84.14974672646979 -6.2763631003783384 8290.9871899755
84.14918781458444 -6.276363370716837 8290.9871899755
84.1486289027244 -6.276363640506419 8290.9871899755
84.1480699908896 -6.276363909747066 8290.9871899755
84.14751107907999 -6.276364178438798 8290.9871899755
84.1469522254715 -6.276475561316067 8290.9871899755
84.14639337165072 -6.27658694364627 8290.9871899755
84.1458345176176 -6.276698325429427 8290.9871899755
84.14527566337208 -6.276809706665529 8290.9871899755
84.14499626505123 -6.276920954449466 8290.9871899755
