RAJ2000 DEJ2000 VEL
84.17021081793716 -6.090793274261229 8290.9871899755
84.16987552668752 -6.090682336181601 8290.9871899755
84.16942849228404 -6.090571455903741 8290.9871899755
84.16898145808408 -6.090460575275655 8290.9871899755
84.16853442408758 -6.090349694297332 8290.9871899755
84.16808739029455 -6.090238812968767 8290.9871899755
84.16752867420527 -6.0902391013142205 8290.9871899755
84.16708164075284 -6.090128219196377 8290.9871899755
84.16663460750375 -6.090017336728293 8290.9871899755
84.16618757445798 -6.089906453909973 8290.9871899755
84.16574054161548 -6.089795570741407 8290.9871899755
84.16540531230396 -6.089795742431612 8290.9871899755
84.1649584000614 -6.089907083440809 8290.9871899755
84.16451148765209 -6.09001842409997 8290.9871899755
84.16406457507607 -6.090129764409104 8290.9871899755
84.16372946541934 -6.090352159911744 8290.9871899755
84.1632825524372 -6.0904634996096645 8290.9871899755
84.16283563928823 -6.09057483895755 8290.9871899755
84.16250052888935 -6.090797233744641 8290.9871899755
84.16216541822699 -6.091019628338515 8290.9871899755
84.1618303073011 -6.091242022739187 8290.9871899755
84.16149519611166 -6.0914644169466285 8290.9871899755
84.16127188752769 -6.091797867000993 8290.9871899755
84.160936775787 -6.092020260889992 8290.9871899755
84.16071346665196 -6.092353710740906 8290.9871899755
84.16049015725349 -6.092687160513611 8290.9871899755
84.16026684759161 -6.09302061020815 8290.9871899755
84.16004353766625 -6.0933540598244855 8290.9871899755
84.15982022747738 -6.093687509362649 8290.9871899755
84.15970857228416 -6.093854234102454 8290.9871899755
