RAJ2000 DEJ2000 VEL
83.85188774967497 -5.295195005772634 8511.0153858425
83.85132981714003 -5.295083867924905 8511.0153858425
83.85077188480344 -5.2949727295272675 8511.0153858425
83.85021395266517 -5.294861590579723 8511.0153858425
83.84976760797574 -5.294750455893344 8511.0153858425
83.8493212589729 -5.294750436517595 8731.0435817095
83.84887490996863 -5.294750416791148 8731.0435817095
83.8485401528271 -5.29463928610291 8731.0435817095
83.84820539580495 -5.294528155215481 8731.0435817095
83.84775905171017 -5.294417018945151 8731.0435817095
83.84731270777415 -5.2943058823222 8731.0435817095
83.84697795604248 -5.294083635032644 8731.0435817095
83.84653161248438 -5.2939724977901434 8731.0435817095
83.84608526908495 -5.293861360194978 8731.0435817095
83.84563892584418 -5.293750222247199 8731.0435817095
83.84530417500916 -5.293527973951844 8731.0435817095
83.84485783214606 -5.293416835384498 8731.0435817095
83.84441148944151 -5.293305696464519 8731.0435817095
83.8439651468955 -5.293194557191907 8731.0435817095
83.84351881002137 -5.292972301874168 8731.0435817095
83.8432398440734 -5.292944507813444 8731.0435817095
