RAJ2000 DEJ2000 VEL
84.21050265389475 -6.365445081034622 8731.0435817095
84.21027875856629 -6.365000748093478 8731.0435817095
84.21005486365048 -6.364556415097419 8731.0435817095
84.20971923976843 -6.3642232641946 8731.0435817095
84.20949534572351 -6.363778931036445 8731.0435817095
84.20927145209114 -6.363334597823338 8731.0435817095
84.2090476312859 -6.363001380766053 8731.0435817095
84.20882381078738 -6.362668163639357 8731.0435817095
84.20871171981483 -6.362223764549984 8511.0153858425
84.20848782762602 -6.361779431144327 8511.0153858425
84.20826393584954 -6.361335097683577 8511.0153858425
84.20815177352192 -6.360779582411254 8511.0153858425
84.20792788252434 -6.360335248892452 8511.0153858425
84.20770399193898 -6.359890915318501 8511.0153858425
84.20759190267873 -6.3594465162145735 8511.0153858425
84.20736801281855 -6.359002182574201 8511.0153858425
84.20714412337047 -6.358557848878592 8511.0153858425
84.20703196302836 -6.358002333642408 8511.0153858425
84.20680800249049 -6.357446883778063 8511.0153858425
84.20658404247276 -6.3568914338767755 8511.0153858425
84.2064718831993 -6.356335918683693 8511.0153858425
84.20624792409839 -6.355780468752288 8511.0153858425
84.20602396551742 -6.355225018783748 8511.0153858425
84.2059118073122 -6.3546695036333265 8511.0153858425
84.20568792123595 -6.35422516968359 8511.0153858425
84.20546403557135 -6.353780835678313 8511.0153858425
84.20535194987843 -6.353336436582761 8511.0153858425
84.20512813639147 -6.353003218537257 8511.0153858425
84.20490432321054 -6.352670000422002 8511.0153858425
84.20479223829898 -6.352225601297405 8511.0153858425
84.20468015360214 -6.3517812021831626 8511.0153858425
84.2044563412937 -6.351447983958615 8511.0153858425
84.20434425709475 -6.3510035848349045 8511.0153858425
84.20423217311046 -6.350559185721466 8511.0153858425
84.20412008934078 -6.350114786618294 8511.0153858425
84.20400800578572 -6.349670387525365 8511.0153858425
84.20389592244527 -6.349225988442635 8511.0153858425
84.20378383931936 -6.348781589370056 8511.0153858425
84.203671756408 -6.3483371903076415 8511.0153858425
84.20355967371117 -6.347892791255359 8511.0153858425
84.20344759122885 -6.347448392213163 8511.0153858425
84.2034472361023 -6.346892812602372 8511.0153858425
84.20355867902809 -6.346337168359348 8511.0153858425
84.20367012174573 -6.345781524144683 8511.0153858425
84.20378156425524 -6.345225879958281 8511.0153858425
84.20400487533833 -6.344781286908074 8511.0153858425
84.20422818606087 -6.344336693802234 8731.0435817095
84.20445149642298 -6.3438921006408 8731.0435817095
84.20478667510439 -6.34355855835604 8731.0435817095
84.20512185337438 -6.343225015891884 8731.0435817095
84.20526145733811 -6.343002702926454 8731.0435817095
