RAJ2000 DEJ2000 VEL
83.76657695250931 -4.978051612186573 10711.2973445125
83.76657704341369 -4.97749599757199 10711.2973445125
83.76657713430781 -4.976940382878804 10711.2973445125
83.76657720701571 -4.976495891067651 10711.2973445125
83.76657727971705 -4.976051399206145 10931.325540379501
83.76657735241182 -4.975606907294263 10931.325540379501
83.76657742510002 -4.975162415331961 10931.325540379501
83.76657749778165 -4.974717923319227 10931.325540379501
83.76657758862446 -4.974162308232345 10931.325540379501
83.76657767945701 -4.973606693066572 11151.353736246501
83.76646622093874 -4.973162179724249 11151.353736246501
83.76635476256408 -4.97271766630948 11151.353736246501
83.76624330433299 -4.972273152822233 11151.353736246501
83.76613184624549 -4.971828639262518 11151.353736246501
83.76602038830153 -4.971384125630244 11151.353736246501
83.76602047955313 -4.97082851006928 11151.353736246501
83.76590904010476 -4.970272873166764 11151.353736246501
83.76579760083376 -4.969717236163089 11151.353736246501
83.76568616174013 -4.969161599058232 11151.353736246501
83.76557472282384 -4.968605961852126 11151.353736246501
83.76546328408483 -4.968050324544717 11151.353736246501
83.76535184552309 -4.967494687135974 11151.353736246501
83.76524040713858 -4.966939049625809 11151.353736246501
83.76512896893125 -4.966383412014173 11151.353736246501
83.7650175309011 -4.965827774301048 11151.353736246501
83.76490609304808 -4.965272136486366 11151.353736246501
83.76479463693867 -4.964827621863442 11151.353736246501
83.76476679598086 -4.964577589075108 11371.3819321135
