RAJ2000 DEJ2000 VEL
83.8881561659964 -5.406421137094358 10271.2409527785
83.88759812792247 -5.406421150521544 10271.2409527785
83.88704008984978 -5.406421163400676 10271.2409527785
83.88648205177826 -5.406421175731777 10271.2409527785
83.88603561915056 -5.406310071287125 10271.2409527785
83.88558918668748 -5.4061989664902015 10271.2409527785
83.88514275438898 -5.406087861341006 10271.2409527785
83.88469632225502 -5.405976755839508 10271.2409527785
83.88424989028559 -5.405865649985734 10271.2409527785
83.88369185273129 -5.405865659576546 10271.2409527785
83.88324542434755 -5.405976780775682 10271.2409527785
83.88279899580051 -5.406087901622514 10271.2409527785
83.88235256709015 -5.406199022117077 10271.2409527785
83.88190613821644 -5.40631014225938 10271.2409527785
83.88157131814388 -5.406532374526874 10271.2409527785
83.88112488888184 -5.40664349405076 10271.2409527785
83.88067846064452 -5.406865727131192 10271.2409527785
83.88023203207989 -5.407087959854741 10271.2409527785
83.87989721200893 -5.407421305015588 10271.2409527785
83.87945078274856 -5.407643537110069 10271.2409527785
83.87911596194074 -5.407976881787672 10271.2409527785
83.8787811399243 -5.408199112365265 10271.2409527785
83.87844631766218 -5.408421342739477 10271.2409527785
83.87811149515436 -5.408643572910292 10271.2409527785
83.87777667240083 -5.408865802877759 10271.2409527785
83.87733024129793 -5.409088033266604 10271.2409527785
83.87688380986735 -5.409310263298622 10271.2409527785
83.87643737851897 -5.40964360684458 10271.2409527785
83.87587933810396 -5.409865836499694 10271.2409527785
83.87532129727919 -5.410088065600701 10271.2409527785
83.87476325594206 -5.410199180285952 10271.2409527785
83.8742052144 -5.410310294421635 10271.2409527785
83.87364717275545 -5.410310294147619 10271.2409527785
83.87308913111086 -5.41031029332553 10271.2409527785
83.87253108946616 -5.4103102919554 10271.2409527785
83.8719730478213 -5.410310290037211 10271.2409527785
83.87141500617625 -5.410310287570998 10271.2409527785
83.87085696453093 -5.410310284556705 10271.2409527785
83.8702989228853 -5.410310280994347 10271.2409527785
83.86974088123931 -5.410310276883978 10271.2409527785
83.86918283959291 -5.410310272225525 10271.2409527785
83.86862479794605 -5.410310267019052 10271.2409527785
83.86806675629867 -5.410310261264508 10271.2409527785
83.86750871465074 -5.410310254961918 10271.2409527785
83.86695067300218 -5.410310248111274 10271.2409527785
83.86639263135295 -5.410310240712578 10271.2409527785
83.8659461965161 -5.410421348259136 10271.2409527785
83.86549976151474 -5.410532455453472 10271.2409527785
83.86505332466778 -5.41075467615108 10271.2409527785
83.86460688749213 -5.410976896491881 10271.2409527785
83.86416044998774 -5.411199116475875 10271.2409527785
83.86371401215456 -5.41142133610306 10271.2409527785
83.86326757399254 -5.411643555373475 10271.2409527785
83.86282113759314 -5.411754660446616 10271.2409527785
83.862374701029 -5.411865765167467 10271.2409527785
83.86192826430008 -5.411976869536082 10271.2409527785
83.86137022110483 -5.411976857204879 10271.2409527785
83.86081217790843 -5.41197684432562 10051.2127569115
83.86036574589306 -5.411865719788675 10051.2127569115
83.85991931404088 -5.411754594899509 10051.2127569115
83.85947288235184 -5.411643469658034 10051.2127569115
83.85913806215208 -5.411421233189787 10051.2127569115
83.85880324219764 -5.411198996518205 10051.2127569115
83.85835681112118 -5.41108787039231 10051.2127569115
83.85802199163673 -5.4108656332513 10051.2127569115
83.8576871723975 -5.4106433959069475 9831.1845610445
83.8572407419334 -5.410532268896626 9831.1845610445
83.856905923164 -5.410310031082864 9831.1845610445
83.85657110463976 -5.410087793065719 9831.1845610445
83.85612467810834 -5.4098655513048195 9831.1845610445
83.85592936702311 -5.409754431188682 9831.1845610445
