RAJ2000 DEJ2000 VEL
83.7770712246179 -4.908045425274499 10931.325540379501
83.77729418427927 -4.908601088236692 10931.325540379501
83.77740562393282 -4.909156732021932 10931.325540379501
83.77751706376256 -4.909712375700294 10931.325540379501
83.77762850376853 -4.910268019271817 10931.325540379501
83.77773994395076 -4.910823662736528 10931.325540379501
83.77773986357002 -4.9113792871558815 10931.325540379501
83.7777397831801 -4.911934911490407 10931.325540379501
83.77773970278098 -4.912490535740192 10931.325540379501
83.77773962237266 -4.91304615990529 10931.325540379501
83.77773954195516 -4.913601783985739 10931.325540379501
83.77773946152845 -4.914157407981587 10931.325540379501
83.77773938109256 -4.914713031892889 10931.325540379501
83.77762777925709 -4.915268636759054 10931.325540379501
83.77751620948327 -4.915601992032075 10931.325540379501
83.77746041648403 -4.915824232019392 10931.325540379501
