RAJ2000 DEJ2000 VEL
83.9538913358093 -5.393193153879749 11371.3819321135
83.9535564909091 -5.392970972537414 11371.3819321135
83.95333323697065 -5.392637661354745 11371.3819321135
83.95299839258865 -5.392415479667699 11371.3819321135
83.95277513916842 -5.39208216824202 11371.3819321135
83.95244029530454 -5.391859986210267 11371.3819321135
83.95221704240241 -5.391526674541551 11371.3819321135
83.95188219905651 -5.3913044921650615 11371.3819321135
83.95165894667238 -5.39097118025328 11371.3819321135
83.95132410384439 -5.390748997532033 11371.3819321135
83.95110085197815 -5.390415685377148 11371.3819321135
83.95076600966793 -5.390193502311139 11371.3819321135
83.95054275831949 -5.389860189913115 11371.3819321135
83.95020791652695 -5.389638006502304 11371.3819321135
83.94998466569618 -5.389304693861116 11371.3819321135
83.94964982442123 -5.389082510105476 11371.3819321135
83.94942657410803 -5.388749197221125 11371.3819321135
83.94909173335054 -5.388527013120652 11371.3819321135
83.94886848355482 -5.388193699993074 11371.3819321135
83.94853364331469 -5.387971515547742 11371.3819321135
83.94831039403634 -5.387638202176893 11371.3819321135
83.94797555431347 -5.387416017386695 11371.3819321135
83.94786392990186 -5.387249360592399 11371.3819321135
