RAJ2000 DEJ2000 VEL
83.65314828679412 -5.603603501165906 7410.8744065075
83.6528132661885 -5.6038255945072795 7630.9026023745
83.65247824531721 -5.604047687648034 7630.9026023745
83.65214322418025 -5.6042697805882 7630.9026023745
83.6518081604547 -5.604602985170827 7630.9026023745
83.65136149302401 -5.604825033948861 7630.9026023745
83.6509147827397 -5.605158194211861 7630.9026023745
83.65035646869873 -5.605380198323297 7630.9026023745
83.64979815420875 -5.605602201883219 7630.9026023745
83.64923983926964 -5.605824204891629 7630.9026023745
83.64868152388134 -5.606046207348516 7630.9026023745
83.64812325108075 -5.606157097422814 7630.9026023745
83.64767658092428 -5.606379143283308 7630.9026023745
83.64722991041097 -5.606601188789714 7630.9026023745
83.6467832828371 -5.6067121221149065 7630.9026023745
83.64633661169664 -5.606934166914677 7630.9026023745
83.64588994019917 -5.607156211360335 7630.9026023745
83.64533166569116 -5.607267098685083 7630.9026023745
83.64488499352039 -5.607489142336377 7630.9026023745
83.64443832099249 -5.607711185633594 7630.9026023745
83.64399169194395 -5.60782211675756 7630.9026023745
83.64354506271088 -5.607933047529814 7630.9026023745
83.64309843329328 -5.608043977950362 7630.9026023745
83.64254020140523 -5.608043750709696 7630.9026023745
83.6419819694958 -5.608043522920779 7630.9026023745
83.64142373756503 -5.608043294583649 7630.9026023745
83.64086550561281 -5.608043065698263 7630.9026023745
83.64030727363908 -5.608042836264647 7630.9026023745
83.63974904164382 -5.608042606282796 7630.9026023745
83.63946992563811 -5.608042491086284 7850.930798241499
