RAJ2000 DEJ2000 VEL
83.86985101026153 -5.612090968420972 9171.0999734435
83.86951606969379 -5.612313189353201 9171.0999734435
83.86906948350385 -5.612424297290864 9171.0999734435
83.86873454244625 -5.612646517758033 9171.0999734435
83.86828795585144 -5.61275762507939 9171.0999734435
83.86784136908604 -5.612868732049157 9171.0999734435
83.86750642985754 -5.612868728200574 9171.0999734435
83.86717149062882 -5.612868724154665 9171.0999734435
83.8667249064158 -5.612757606658933 9171.0999734435
83.86627832237254 -5.612646488811577 9171.0999734435
83.86594338641957 -5.612424260449926 9171.0999734435
83.86569218259426 -5.612396478794013 9171.0999734435
