RAJ2000 DEJ2000 VEL
83.77479668361993 -5.860638279104445 6530.7616230395
83.77434994302187 -5.860415978524272 6530.7616230395
83.77390320277215 -5.860193677593852 6530.7616230395
83.77345646287066 -5.8599713763131955 6530.7616230395
83.77312141823226 -5.859749094547622 6530.7616230395
83.77278637385574 -5.8595268125853535 6530.7616230395
83.77233963491285 -5.859304510429424 6530.7616230395
83.77200461144132 -5.858971116858724 6530.7616230395
83.77166958836298 -5.858637723092193 6530.7616230395
83.77122287104582 -5.858304308913523 6530.7616230395
83.77077617483101 -5.857859783237989 6530.7616230395
83.77044117377208 -5.8574152776060435 6530.7616230395
83.76999445813625 -5.857081862467944 6530.7616230395
83.7696594581469 -5.856637356380135 6530.7616230395
83.76932443781945 -5.85630396124255 6530.7616230395
83.76910111205778 -5.855970586564043 6530.7616230395
83.76876607147992 -5.8557483022445425 6530.7616230395
83.76854274626369 -5.8554149273491625 6530.7616230395
83.7682077062313 -5.855192642702285 6530.7616230395
83.76798438156037 -5.854859267590016 6530.7616230395
83.76764934207336 -5.854636982615738 6530.7616230395
83.76742601794768 -5.85430360728653 6530.7616230395
83.76709100030345 -5.853970210843146 6530.7616230395
83.76675600441423 -5.853525703062701 6530.7616230395
83.76630931544287 -5.853081173905942 6530.7616230395
83.76586264870552 -5.852525533261018 6530.7616230395
83.76530428945296 -5.8519698708901595 6530.7616230395
83.76474590953565 -5.851525319112896 6530.7616230395
83.76429922370244 -5.8510807883878035 6530.7616230395
83.76385251663744 -5.850747368451267 6530.7616230395
83.7634058100948 -5.850413948165097 6530.7616230395
83.76295908197017 -5.850191638665692 6530.7616230395
83.76262406935948 -5.849858239606976 6530.7616230395
83.76217734197364 -5.849635929494831 6530.7616230395
83.76173061493452 -5.849413619032301 6530.7616230395
83.76139558108842 -5.849191330387853 6750.7898189065
83.76106054750312 -5.8489690415465505 6750.7898189065
83.76061379885343 -5.848857841342988 6750.7898189065
83.76027876576708 -5.8486355520418964 6750.7898189065
83.75994373294147 -5.848413262543947 6750.7898189065
83.7594969849384 -5.848302061463665 6750.7898189065
83.75916195261156 -5.848079771505915 6750.7898189065
83.75882692054537 -5.847857481351303 6750.7898189065
83.75838017318871 -5.847746279394284 6750.7898189065
83.75804514162115 -5.847523988779856 6750.7898189065
83.75771011031412 -5.847301697968567 6750.7898189065
83.75726336360366 -5.847190495134794 6750.7898189065
83.7569283327951 -5.846968203863676 6750.7898189065
83.75659330224705 -5.846745912395675 6750.7898189065
83.75614655618243 -5.846634708685166 6750.7898189065
83.7558115261327 -5.846412416757325 6750.7898189065
83.75547649634336 -5.846190124632603 6750.7898189065
83.7551414668144 -5.845967832310989 6750.7898189065
83.75480643754575 -5.845745539792488 6750.7898189065
83.75447143230915 -5.8454121359465 6750.7898189065
83.75402471155107 -5.84518981944017 6750.7898189065
83.75368970709653 -5.844856415135473 6750.7898189065
83.75324298707531 -5.844634098016242 6750.7898189065
83.75290798340268 -5.8443006932528 6750.7898189065
83.75257295597837 -5.84407839942201 6750.7898189065
83.75234964481685 -5.843745018210832 6750.7898189065
83.75201461793533 -5.8435227240522565 6750.7898189065
83.7517913073165 -5.843189342623541 6750.7898189065
83.75145630533726 -5.842855937009383 6750.7898189065
83.7511213281728 -5.842411420071574 6750.7898189065
83.75067466008237 -5.84196687868591 6750.7898189065
83.7503397086207 -5.841411250164856 6750.7898189065
83.74989304191871 -5.840966708169107 6750.7898189065
83.74955806707399 -5.840522190317735 6750.7898189065
83.7492230679584 -5.840188783395679 6750.7898189065
83.74899976026572 -5.839855400880396 6750.7898189065
83.74866473696643 -5.839633104755726 6750.7898189065
83.74855308335863 -5.839466413400059 6970.818014773499
