RAJ2000 DEJ2000 VEL
84.21316280071093 -6.498451322914835 5650.6488395715
84.2129389131401 -6.498118098917986 5650.6488395715
84.21260326924428 -6.497896060367704 5650.6488395715
84.2123793823231 -6.497562836189414 5650.6488395715
84.21204373907658 -6.497340797334947 5650.6488395715
84.21181985280495 -6.497007572975181 5650.6488395715
84.21148421020762 -6.496785533816526 5650.6488395715
84.21126032458545 -6.496452309275286 5650.6488395715
84.21092468263718 -6.496230269812396 5650.6488395715
84.21058896671813 -6.495897111176751 5650.6488395715
84.21014142039922 -6.495564018365446 5650.6488395715
84.20980563139106 -6.495119740346771 5650.6488395715
84.20935808634394 -6.494786646973475 5650.6488395715
84.20902229860785 -6.4943423685645065 5650.6488395715
84.2086865853365 -6.494009208937689 5650.6488395715
84.20835087253222 -6.4936760491359475 5650.6488395715
84.20790332984622 -6.493342954718783 5650.6488395715
84.20756754447177 -6.492898675584744 5650.6488395715
84.20712000305672 -6.492565580605422 5650.6488395715
84.2067842189535 -6.492121301080866 5650.6488395715
84.20644850879519 -6.491788140287545 5650.6488395715
84.20622462901324 -6.491454914111372 5650.6488395715
84.20588891971073 -6.491121753033927 5650.6488395715
84.20566496749365 -6.490677407817968 5650.6488395715
84.20532925912467 -6.490344246463987 5650.6488395715
84.20510530779454 -6.489899901099156 5870.6770354385
84.20476952743364 -6.4894556206308245 5870.6770354385
84.20454557704473 -6.48901127512718 5870.6770354385
84.20432162707579 -6.488566929576091 5870.6770354385
84.20409767752678 -6.4881225839775105 5870.6770354385
84.20387372839765 -6.487678238331433 5870.6770354385
84.20376160863374 -6.487233827913882 5870.6770354385
84.2035376602432 -6.486789482216731 5870.6770354385
84.20331371227239 -6.48634513647197 5870.6770354385
84.20320152082682 -6.485789607311508 5870.6770354385
84.20308932966078 -6.485234078192143 5870.6770354385
84.2028653828557 -6.484789732412647 5870.6770354385
84.20275326476364 -6.48434532205963 5870.6770354385
84.20264114689033 -6.483900911724926 5870.6770354385
84.20252902923568 -6.4834565014084715 6090.7052313055
84.20230508380568 -6.4830121555700035 6090.7052313055
84.20219289441015 -6.482456626589327 6090.7052313055
84.20208070529395 -6.481901097649493 6090.7052313055
84.20196851645701 -6.481345568750403 6090.7052313055
84.20185632789934 -6.480790039892028 6090.7052313055
84.201744211775 -6.480345629702744 6090.7052313055
84.20163209586919 -6.479901219531529 6090.7052313055
84.20140822505726 -6.479567992272755 6090.7052313055
84.20107259940897 -6.47934594777204 6090.7052313055
84.20073697407211 -6.479123903083441 6090.7052313055
